PMF;IT;PMF;"Parma Airport";Парма;Europe/Rome;44.8;10.333333
QHX;CN;QHX;"Qionghai Railway Station";;Asia/Shanghai;;
ZTW;HK;ZTW;"Tsuen Wan Railway Station";;Asia/Hong_Kong;;
ESR;CL;ESR;"El Salvador";Сальвадор;America/Santiago;-26.315277;-69.76528
RAH;SA;RAH;"Rafha Airport";Рафха;Asia/Riyadh;29.623463;43.488785
DTR;US;DTR;"Decatur Island";;America/Los_Angeles;48.516666;-122.833336
BAJ;PG;BAJ;Bali;о.Бали;Pacific/Port_Moresby;-4.833333;149.13333
NQZ;KZ;NQZ;"Astana (Nursultan) International Airport";"Нур-Султан (Астана)";Asia/Almaty;51.02781;71.4612
ETZ;FR;ETZ;"Metz-Nancy-Lorraine Airport";Мец;Europe/Paris;48.98165;6.243003
BAO;TH;BAO;Udorn;;Asia/Bangkok;17.385;102.79278
EUA;TO;EUA;Kaufana;;Pacific/Tongatapu;-21.377012;-174.95699
PJG;PK;PJG;Panjgur;Панджгур;Asia/Karachi;26.966667;64.1
EUX;NL;EUX;"F D Roosevelt Airport";Синт-Эстатиус;America/Kralendijk;17.493055;-62.97778
EVH;AU;EVH;"Evans Head";;Australia/Sydney;-29.1;153.41667
UIZ;US;UIZ;Berz-Macomb;;America/Detroit;42.61667;-83.05
ZWP;US;PBI;"West Palm Beach Railway Station";"Уэст-Палм-Бич (жд вокзал)";America/New_York;26.7153424;-80.0533746
EAB;YE;EAB;Abbse;Аббсе;Asia/Aden;14.583333;43.5
EVN;AM;EVN;"Zvartnots International Airport";Звартноц;Asia/Yerevan;40.15272;44.39805
SUF;IT;SUF;"Lamezia Terme International Airport";Ламеция-Терме;Europe/Rome;38.910015;16.244972
BAR;US;BAR;"Baker AAF";;America/Sitka;55.333332;-133.6
XHK;FR;VAF;"Valence TGV Railway Station";;Europe/Paris;44.933393;4.89236
OGG;US;OGG;"Kahului Airport";Кахалуи;Pacific/Honolulu;20.892883;-156.43863
EVG;SE;EVG;"Sveg Airport";Свег;Europe/Stockholm;62.033333;14.35
ZIA;RU;MOW;"Zhukovsky International Airport";Жуковский;Europe/Moscow;55.5690146;38.1419636
UME;SE;UME;"Umea Airport";Умео;Europe/Stockholm;63.79333;20.28954
EWK;US;EWK;City-County;;America/Chicago;38.033333;-97.36667
SUE;US;SUE;"Door County";;America/Chicago;44.843887;-87.42139
EYS;KE;EYS;"Eliye Springs";Элийе-Спрингс;Africa/Nairobi;3.25;35.966667
BAZ;BR;BAZ;Barbelos;;America/Manaus;-0.966944;-62.933613
XVX;DK;XVX;"Vejle Railway Station";;Europe/Copenhagen;;
WKR;BS;WKR;"Walker's Cay";;America/Nassau;27.266666;-78.4
BBD;US;BBD;"Curtis Field";;America/Chicago;31.133333;-99.333336
XKZ;NO;XKZ;"Vinstra Railway Station";;Europe/Oslo;;
EAU;US;EAU;"Eau Claire Airport";О-Клэр;America/Chicago;44.864445;-91.48722
CYA;HT;CYA;"Les Cayes";Лес-Кейес;America/Port-au-Prince;18.269722;-73.78833
ZVC;CL;ZVC;"Villarrica Bus Station";;America/Santiago;;
SVB;MG;SVB;Sambava;Самбава;Indian/Antananarivo;-14.276944;50.175
QUY;GB;QUY;"Wyton RAF Station";;Europe/London;;
WXJ;CN;WXJ;"Wanning Railway Station";;Asia/Shanghai;;
BBJ;DE;BBJ;"Bitburg Air Base";;Europe/Berlin;49.966667;6.516667
WGU;PG;WGU;Wagau;;Pacific/Port_Moresby;-6.8;146.8
XWD;GB;XWD;"Westgate Railway Station";;Europe/London;;
FAG;IS;FAG;Fagurholsmyri;Фагурхолсмыри;Atlantic/Reykjavik;63.88333;-16.65
BBU;RO;BUH;Baneasa;;Europe/Bucharest;44.495934;26.080996
ZLD;CH;ZLD;"Weinfelden Railway Station";;Europe/Zurich;40.2;94.683334
UWP;DE;UWP;"Wuppertal Hbf Railway Station";;Europe/Berlin;;
SVI;CO;SVI;"San Vicente";;America/Bogota;2.15;-74.76667
ZLI;CH;ZLI;"Winterthur Railway Station";;Europe/Zurich;;
FAY;US;FAY;"Fayetteville Regional Airport";Фейетвилл;America/New_York;34.99132;-78.88722
ZLE;CH;ZLE;"Wengen Railway Station";;Europe/Zurich;;
FAQ;PG;FAQ;"Freida River";;Pacific/Port_Moresby;-4.616667;141.95833
SVK;BZ;SVK;"Silver Creek";;America/Belize;16.7253;-88.34
SVP;AO;SVP;"Kuito (Silva Porto)";Силва-Порту;Africa/Luanda;-12.404167;16.956667
FAZ;IR;FAZ;Fasa;;Asia/Tehran;28.933332;53.7
EDM;FR;EDM;"Les Ajoncs";;Europe/Paris;46.7;-1.383333
SWJ;VU;SWJ;"South West Bay";Сауз-Вест-Бей;Pacific/Efate;-16.25;167.16667
BCF;CF;BCF;Bouca;Бука;Africa/Bangui;6.75;18.416668
EIB;DE;EIB;Eisenach;Айзенах;Europe/Berlin;50.983334;10.483333
FBE;BR;FBE;"Francisco Beltrao";;America/Sao_Paulo;-26.083332;-53.066666
WOS;KP;WOS;Wonsan;;Asia/Pyongyang;50.216667;-126.61667
PMK;AU;PMK;"Palm Island Airport";"Палм Айленд";Australia/Brisbane;-18.333332;146.66667
TWD;US;TWD;"Port Townsend";;America/Los_Angeles;48.11667;-122.76667
NLT;CN;NLT;"Nalati Airport";Кюнес;Asia/Shanghai;43.43222;83.382225
XRG;GB;XRG;"Trent Valley  Rail Station";;Europe/London;;
WLM;US;WLM;Waltham;;America/New_York;42.385277;-71.25139
ELG;DZ;ELG;"El Golea Airport";Эль-Голеа;Africa/Algiers;30.5675;2.864722
ONK;RU;ONK;"Olenyok Airport";Оленёк;Asia/Yakutsk;68.515556;112.479167
BCK;AU;BCK;Bolwarra;;Australia/Brisbane;-17.4;144.16667
QZB;CH;QZB;"Zermatt Railway Station";;Europe/Zurich;;
SXY;US;SXY;Sidney;;America/New_York;42.316666;-75.4
BDG;US;BDG;Blanding;;America/Denver;37.61667;-109.48333
BDV;CD;BDV;Moba;Моба;Africa/Lubumbashi;-7;29.8
FBL;US;FBL;Municipal;;America/Chicago;44.3;-93.26667
ZLQ;CH;ZRH;"Oerlikon Railway Station";"Цюрих (жд вокзал)";Europe/Zurich;47.367347;8.5500025
ZQZ;CN;ZQZ;"Zhangjiakou Ningyuan Airport";Чжанцзякоу;Asia/Shanghai;40.738611;114.930278
QSR;IT;QSR;Pontecagnano;;Europe/Rome;40.620148;14.92084
ZZO;RU;ZZO;Zonalnoye;;Asia/Sakhalin;50.666668;142.75
ELJ;CO;ELJ;"El Recreo";Эль-Рекрео;America/Bogota;2;-73.833336
WLD;US;WLD;"Arkansas City";;America/Chicago;37.166943;-97.05028
QSC;BR;QSC;"Sao Carlos";;America/Sao_Paulo;;
ZLP;CH;ZRH;"HB Railway Station";"Цюрих (жд вокзал)";Europe/Zurich;47.367347;8.5500025
BCU;NG;BCU;Bauchi;Баучи;Africa/Lagos;10.366667;9.8
FFL;US;FFL;Municipal;;America/Chicago;40.933334;-91.95
FDH;DE;FDH;"Friedrichshafen Airport";Фридрихсхафен;Europe/Berlin;47.672775;9.523482
EMK;US;EMK;"Emmonak Airport";Эммонак;America/Nome;62.776943;-164.52083
DBU;LK;DBU;"Dambulu Oya Tank";;Asia/Colombo;7.86;80.651665
BKQ;AU;BKQ;"Blackall Airport";Блэколл;Australia/Brisbane;-24.434168;145.42833
AXG;US;AXG;Algona;Алгона;America/Chicago;43.066666;-94.23333
SYP;PA;SYP;Santiago;Сантьяго;America/Panama;8.1;-80.98333
CHS;US;CHS;"Charleston International Airport";Чарлстон;America/New_York;32.884354;-80.037155
BDC;BR;BDC;"Barra Do Corda";;America/Fortaleza;-5.466667;-45.266666
SXK;ID;SXK;"Saumlaki Olilit Airport";Саумлаки;Asia/Jayapura;-7.966667;131.31667
PNI;FM;PNI;"Pohnpei Airport";Понпеи;Pacific/Pohnpei;6.980947;158.20334
BDM;TR;BDM;Bandirma;Бандирма;Europe/Istanbul;40.318333;27.977222
ELQ;SA;ELQ;"Prince Nayef bin Abdulaziz Regional Airport";Гассим;Asia/Riyadh;26.305029;43.768177
PRN;XK;PRN;"Pristina International Airport";Приштина;Europe/Belgrade;42.573612;21.035557
CJC;CL;CJC;"El Loa Airport";Эль-Лоа;America/Santiago;-22.495085;-68.90843
BFJ;CN;BFJ;"Bijie Airport";Ба;Asia/Chongqing;27.300278;105.301389
NSI;CM;YAO;"Nsimalen Airport";Нсимален;Africa/Douala;3.702222;11.550278
ZKH;CH;SMV;"St Moritz Railway Station";;Europe/Zurich;46.49305;9.83606
SYB;US;SYB;"Seal Bay";;America/Anchorage;58.166668;-152.5
FFA;US;FFA;"First Flight";;America/New_York;36.016666;-75.666664
RDO;PL;RDO;"Radom Airport";Радом;Europe/Warsaw;51.389167;21.213611
FFD;GB;FFD;"RAF Station";;Europe/London;51.733334;-1.783333
BDY;US;BDY;State;;America/Los_Angeles;43.11667;-124.416664
FIG;GN;FIG;Fria;Фриа;Africa/Conakry;10.35;-13.566667
EWR;US;NYC;"Newark Liberty International Airport";"Ньюарк Либерти";America/New_York;40.68907;-74.17876
BEA;PG;BEA;Bereina;Берейна;Pacific/Port_Moresby;-8.65;146.48334
FKJ;JP;FKJ;Fukui;Фукуи;Asia/Tokyo;36.13972;136.22667
BEE;AU;BEE;"Beagle Bay";;Australia/Perth;-16.966667;122.666664
WPK;AU;WPK;"Wrotham Park";;Australia/Brisbane;-16.633333;144
BEN;LY;BEN;"Benina International";;Africa/Tripoli;32.085423;20.26489
RON;CO;RON;Rondon;Рондон;America/Bogota;6.3;-71.083336
FKN;US;FKN;Municipal;;America/New_York;36.683334;-76.933334
DIL;TL;DIL;"Comoro Airport";Коморо;Asia/Dili;-8.549616;125.525
SYM;CN;SYM;"Pu'er Simao Airport";Сымао;Asia/Shanghai;22.79657;100.96222
PUQ;CL;PUQ;"Pres Ibanez Airport";Пунта-Аренас;America/Santiago;-53.005356;-70.84307
BFB;US;BFB;"Blue Fox Bay";;America/Anchorage;58.183334;-152.13333
FLY;AU;FLY;Finley;;Australia/Sydney;-35.65;145.58333
ORK;IE;ORK;"Cork Airport";Корк;Europe/Dublin;51.846645;-8.48914
WRL;US;WRL;"Worland Municipalcipal";;America/Denver;43.9675;-107.95306
PSW;BR;PSW;Passos;Пассос;America/Sao_Paulo;-20.716667;-46.61667
BCD;PH;BCD;"Bacolod-Silay International Airport";Баколод;Asia/Manila;10.644815;122.93359
FMO;DE;FMO;"Munster Osnabruck International Airport";Мюнстер;Europe/Berlin;52.130054;7.694928
BFC;AU;BFC;Bloomfield;;Australia/Brisbane;-15.9;145.33333
BFE;DE;BFE;Bielefeld;Билифельд;Europe/Berlin;52.016666;8.55
HHS;CN;ZGN;"CZ Bus Station";;Asia/Shanghai;13.07;42.638332
TIM;ID;TIM;"Timika Airport";Тембагапура;Asia/Jayapura;-4.525666;136.88748
XFH;SE;XFH;"Strangnas Railway Station";;Europe/Stockholm;;
SWA;CN;SWA;"Jieyang Chaoshan Airport";Шаньтоу;Asia/Shanghai;23.430237;116.75859
QWQ;DK;QWQ;"Struer Bus Station";;Europe/Copenhagen;;
ESP;US;ESP;Birchwood-Pocono;;America/New_York;40.983334;-75.2
VFA;ZW;VFA;"Victoria Falls Airport";Виктория-Фоллс;Africa/Harare;-18.093056;25.840279
OGU;TR;QOR;"Ordu Giresun Airport";Гиресун;Asia/Istanbul;40.966667;38.08
BFW;DZ;BFW;"Sidi Belabbes";;Africa/Algiers;35.171665;-0.589444
POO;BR;POO;"Pocos De Caldas";;America/Sao_Paulo;-21.841389;-46.5675
QOF;UA;IEV;"Darnitsa Bus Station";"Киев (автовокзал)";Europe/Kiev;;
BSD;CN;BSD;"Baoshan Airport";Баошань;Asia/Shanghai;25.055182;99.16143
DLO;US;DLO;Dolomi;;America/Sitka;55.122223;-132.05
PPS;PH;PPS;"Puerto Princesa International Airport";Пуэрто-Принсеса;Asia/Manila;9.740198;118.75674
BFS;GB;BFS;"Belfast International Airport";Белфаст;Europe/London;54.662395;-6.217616
FMM;DE;FMM;"Memmingen Allgau Airport";Мемминген;Europe/Berlin;47.98861;10.239444
DMM;SA;DMM;"King Fahd International Airport";"Кинг Фахд";Asia/Riyadh;26.471111;49.79778
FNH;ET;FNH;Fincha;Финча;Africa/Addis_Ababa;9.583333;37.433334
FIZ;AU;FIZ;"Fitzroy Crossing";;Australia/Perth;-18.178333;125.55417
BGF;CF;BGF;"Bangui Airport";Банги;Africa/Bangui;4.396111;18.520279
WTA;MG;WTA;Tambohorano;Тамбохорано;Indian/Antananarivo;-17.483334;43.966667
PDG;ID;PDG;"Minangkabau International Airport";Табинг;Asia/Jakarta;-0.786667;100.280556
FMN;US;FMN;"Four Corners Regional Airport";Фармингтон;America/Denver;36.74111;-108.229164
FSC;FR;FSC;"Sud Corse Airport";"Сад Корс";Europe/Paris;41.498634;9.098223
ETS;US;ETS;Municipal;;America/Chicago;31.316668;-85.85
BFU;CN;BFU;Bengbu;Бенгбу;Asia/Shanghai;32.95;117.333336
PED;CZ;PED;"Pardubice Airport";Пардубице;Europe/Prague;50.013332;15.738611
POZ;PL;POZ;"Poznan Airport";Лавица;Europe/Warsaw;52.414326;16.828844
HIJ;JP;HIJ;"Hiroshima Airport";Хиросима;Asia/Tokyo;34.43611;132.91945
FNI;FR;FNI;"Garons Airport";Ним;Europe/Paris;43.75;4.416667
BGC;PT;BGC;"Braganca Airport";Браганса;Europe/Lisbon;41.816666;-6.75
TSA;TW;TPE;"Taipei Songshan Airport";Сун-Шан;Asia/Taipei;25.06279;121.551926
BGE;US;BGE;"Decatur County";;America/New_York;30.916668;-84.583336
FPR;US;FPR;"St Lucie County";;America/New_York;27.45;-80.333336
SZH;ID;SZH;Senipah;Сенипах;Asia/Makassar;-0.966667;117.13333
XJG;AU;DRW;"Darwin Railway";"Дарвин (жд вокзал)";Australia/Darwin;-12.4628198;130.8417694
SNW;MM;SNW;"Thandwe Airport";Тандве;Asia/Rangoon;18.453876;94.30038
ZHU;CH;ZHU;"Kreuzlingen Railway Station";;Europe/Zurich;22.011787;113.3706
HAV;CU;HAV;"Jose Marti International Airport";"Хосе Марти";America/Havana;22.99845;-82.40818
BGM;US;BGM;"Greater Binghamton Airport";Бингемтон;America/New_York;42.208534;-75.98294
SZP;US;SZP;Oxnard;;America/Los_Angeles;34.35;-119.066666
FOG;IT;FOG;"Gino Lisa";;Europe/Rome;41.43399;15.544367
DEN;US;DEN;"Denver International Airport";Денвер;America/Denver;39.84939;-104.672844
TAM;MX;TAM;"Tampico International Airport";"Франциско Хавьера Мина";America/Monterrey;22.289082;-97.87016
BGP;GA;BGP;Bongo;Бонго;Africa/Libreville;-1.65;13.433333
TJJ;CN;TSN;"Tianjin Bus Station";"Тяньцзинь (автовокзал)";Asia/Shanghai;39.084158;117.200983
BHK;UZ;BHK;"Bukhara Airport";Бухара;Asia/Samarkand;39.76037;64.47479
GQQ;US;GQQ;Galion;;America/New_York;40.736668;-82.757225
BHB;US;BHB;"Bar Harbor Airport";"Бар Харбор";America/New_York;44.44889;-68.361664
FRC;BR;FRC;Franca;Франка;America/Sao_Paulo;-20.551945;-47.4375
PNA;ES;PNA;"Pamplona Airport";Памплона;Europe/Madrid;42.767498;-1.639347
HPH;VN;HPH;"Cat Bi International Airport";Катби;Asia/Ho_Chi_Minh;20.823315;106.727325
BIH;US;BIH;Bishop;Бишоп;America/Los_Angeles;37.373333;-118.365
FOX;US;FOX;Fox;;America/Anchorage;64;-147
FOY;LR;FOY;Foya;Фойя;Africa/Monrovia;8.366667;-10.216667
TBL;AU;TBL;Tableland;Тейблленд;Australia/Perth;-17.3;126.833336
FPY;US;FPY;Perry-Foley;;America/New_York;30.116667;-83.583336
BHD;GB;BFS;"George Best Belfast City Airport";"Белфаст (городской)";Europe/London;54.61452;-5.870215
WWD;US;WWD;"Cape May County";;America/New_York;39.00639;-74.90889
TAN;AU;TAN;Tangalooma;Тангалума;Australia/Brisbane;-27.083332;153.25
TTK;GB;TTK;"Hale Railway Station";;Europe/London;51.583332;-0.083333
NKC;MR;NKC;"Nouakchott International Airport";Нуакшот;Africa/Nouakchott;18.098148;-15.952041
FRK;SC;FRK;"Fregate Island";;Indian/Mahe;-4.583333;55.966667
FRU;KG;FRU;"Manas International Airport";Манас;Asia/Bishkek;43.05358;74.46945
CAN;CN;CAN;"Guangzhou Baiyun International Airport";Байюн;Asia/Shanghai;23.387861;113.29734
BII;MH;BII;"Enyu Airfield";;Pacific/Majuro;11.525081;165.56512
LYI;CN;LYI;"Linyi Airport";Линьи;Asia/Shanghai;35.047478;118.40707
DOU;BR;DOU;"Dourados Airport";Дорадус;America/Campo_Grande;-22.202778;-54.925556
BTM;US;BTM;"Butte Airport";Бьютт;America/Denver;45.95111;-112.49389
VLI;VU;VLI;"Bauerfield Airport";Порт-Вила;Pacific/Efate;-17.701853;168.3195
FEC;BR;FEC;"Feira De Santana";;America/Bahia;-12.2025;-38.906113
AXD;GR;AXD;"Demokritos Airport";Демокритос;Europe/Athens;40.856785;25.944893
BIG;US;BIG;"Intermediate Field";;America/Anchorage;64.06778;-145.73277
JNB;ZA;JNB;"O.R. Tambo International Airport";Тамбо;Africa/Johannesburg;-26.132664;28.231314
BIJ;PG;BIJ;Biliau;;Pacific/Port_Moresby;-5.583333;146.2
FNJ;KP;FNJ;"Pyongyang Sunan International Airport";Санан;Asia/Pyongyang;39.2;125.666664
TBU;TO;TBU;"Fua'amotu International Airport";Тонгатапу;Pacific/Tongatapu;-21.24117;-175.14131
DGT;PH;DGT;"Dumaguete Airport";Думагете;Asia/Manila;9.332543;123.29601
OMA;US;OMA;"Eppley Airfield";Эпплей-Эйрфилд;America/Chicago;41.29957;-95.89972
XGL;CA;XGL;"Granville Lake";;America/Winnipeg;56.233334;-100.55
TPP;PE;TPP;"Cad. FAP Guillermo del Castillo Paredes Airport";Тарапото;America/Lima;-6.511111;-76.39861
AAR;DK;AAR;"Aarhus Airport";Тирструп;Europe/Copenhagen;56.30823;10.626351
WUX;CN;WUX;"Sunan Shuofang International Airport";Уси;Asia/Shanghai;31.49289;120.42438
BIQ;FR;BIQ;"Biarritz - Anglet - Bayonne Airport";Биарриц;Europe/Paris;43.472416;-1.531242
SYH;NP;SYH;Syangboche;;Asia/Kathmandu;27.81;86.71
ROC;US;ROC;"Greater Rochester International Airport";Рочестер;America/New_York;43.127975;-77.66543
FSK;US;FSK;Municipal;;America/Chicago;37.833332;-94.7
XEX;FR;PAR;Aerogare;"Париж (автовокзал)";Europe/Paris;48.833332;2.65
FSU;US;FSU;"Fort Sumner";;America/Denver;34.466667;-104.25
NOS;MG;NOS;"Fascene Airport";Фасен;Indian/Antananarivo;-13.311111;48.31389
CKZ;TR;CKZ;"Canakkale Airport";Чанаккале;Europe/Istanbul;40.13333;26.4
RLG;DE;RLG;"Laage Airport";Росток-Лаадж;Europe/Berlin;53.92;12.266667
FSL;AU;FSL;"Fossil Downs";;Australia/Perth;-18.2;125.8
ACB;US;ACB;"Antrim County";;America/Detroit;44.983334;-85.21667
BDA;BM;BDA;"L.F. Wade International Airport";Бермуды;Atlantic/Bermuda;32.35994;-64.70115
VDY;IN;VDY;Jindal;;Asia/Kolkata;;
SXR;IN;SXR;"Srinagar International Airport";Сринагар;Asia/Kolkata;34.002308;74.762634
BJB;IR;BJB;Bojnord;Боджнорд;Asia/Tehran;37.48972;57.30885
HHZ;PF;HHZ;Hikueru;Хикуэру;Pacific/Tahiti;-17.533333;-142.53334
CLO;CO;CLO;"Alfonso B. Aragon Airport";"Альфонсо Б. Арагон";America/Bogota;3.543056;-76.381386
QQS;GB;LON;"St Pancras International RailSt";"Лондон (жд вокзал)";Europe/London;51.51;0.06
SBZ;RO;SBZ;"Sibiu Airport";Сибиу;Europe/Bucharest;45.789757;24.093529
FUE;ES;FUE;"Fuerteventura Airport";Фуэртевентура;Atlantic/Canary;28.450605;-13.869893
ZGX;DK;ZGX;"Viborg Railway Station";;Europe/Copenhagen;;
FTE;AR;FTE;"El Calafate Airport";"Эль Калафате";America/Argentina/Rio_Gallegos;-50.284225;-72.053696
WBK;US;WBK;Community;;America/Detroit;;
FUM;PG;FUM;Fuma;Фума;Pacific/Port_Moresby;-6.383333;142.43333
MLX;TR;MLX;"Malatya Airport";Малатья;Europe/Istanbul;38.354443;38.253613
FUN;TV;FUN;"Funafuti Atol International Airport";Фунафути;Pacific/Funafuti;-8.516667;179.20833
BJL;GM;BJL;"Yundum International Airport";Юндум;Africa/Banjul;13.34406;-16.6522
FSS;GB;FSS;Kinloss;;Europe/London;57.65;-3.566667
MOL;NO;MOL;"Molde Airport, Aro";Молде;Europe/Oslo;62.747303;7.262118
TDN;AU;TDN;"Theda Station";;Australia/Perth;-14.75;126.51667
FUO;CN;FUO;"Fuoshan Airport";Фошань;Asia/Shanghai;23.133333;113.28333
ECA;US;ECA;"Emmet County Airport";;America/Detroit;44.266666;-83.48333
GAT;FR;GAT;Tallard;;Europe/Paris;44.55;6.083333
BJT;LK;BJT;"Bentota River";;Asia/Colombo;6.483333;79.98333
FWL;US;FWL;Farewell;;America/Anchorage;62.509724;-153.88945
FUL;US;FUL;Municipal;;America/Los_Angeles;33.86667;-117.975
HUI;VN;HUI;"Phu Bai International Airport";Хюэ;Asia/Ho_Chi_Minh;16.398224;107.700874
QWU;DE;QWU;"Wuerzburg Hbf Railway Station";;Europe/Berlin;;
IVL;FI;IVL;"Ivalo Airport";Ивало;Europe/Helsinki;68.611115;27.415556
MID;MX;MID;"Manuel Crescencio Rejon International Airport";Мерида;America/Merida;20.933823;-89.66375
TDR;AU;TDR;Theodore;;Australia/Brisbane;-24.983334;150.08333
DSA;GB;DSA;"Doncaster Sheffield Airport";"Робин Гуд Донкастер Шеффилд";Europe/London;53.481003;-1.01155
XEA;CA;YVR;"Vancouver Railway.";"Ванкувер (жд вокзал)";America/Vancouver;49.261226;-123.1139268
VPS;US;VPS;"Destin Fort Walton Beach Airport";Форт-Уолтон-Бич;America/Chicago;30.495913;-86.54946
XHX;AU;ADL;"Adelaide Keswick Railway";"Аделаида (жд вокзал)";Australia/Adelaide;-34.9286212;138.5999594
PAD;DE;PAD;"Paderborn Lippstadt Airport";Падерборн;Europe/Berlin;51.610332;8.619832
GAB;US;GAB;Gabbs;;America/Los_Angeles;38.86667;-117.916664
XDY;CA;YSB;"Sudbury Jct Railway";"Грейтер-Садбери (жд вокзал)";America/Toronto;46.63;-80.8
BKI;MY;BKI;"Kota Kinabalu International Airport";Кота-Кинабалу;Asia/Kuching;5.923961;116.05075
APW;WS;APW;"Faleolo Airport";Фалеоло;Pacific/Apia;-13.832793;-171.99724
БАТ;KG;БАТ;Batken;Баткен;Asia/Bishkek;40.0425;70.838056
XGB;FR;PAR;"Gare Montparnasse";"Париж (автовокзал)";Europe/Paris;49.016666;2.565278
GAC;HN;GAC;Gracias;Грация;America/Tegucigalpa;14.596667;-88.59389
TFR;EG;TFR;Ramadan;;Africa/Cairo;30.1175;31.400833
INV;GB;INV;"Inverness Airport";Инвернесс;Europe/London;57.539345;-4.063738
GAG;US;GAG;Gage;;America/Chicago;36.35;-99.88333
STS;US;STS;"Sonoma County Airport";Сонома;America/Los_Angeles;38.50889;-122.81167
INI;RS;INI;"Nis Constantine the Great Airport";Ниш;Europe/Belgrade;43.33389;21.851667
NDC;IN;NDC;Nanded;Нандед;Asia/Kolkata;19.183332;77.316666
BLL;DK;BLL;"Billund Airport";Биллунн;Europe/Copenhagen;55.747383;9.147874
LVI;ZM;LVI;"Livingstone Airport";Ливингстон;Africa/Lusaka;-17.820557;25.822222
FYV;US;FYV;"Municipal (Drake Field)";;America/Chicago;36.003613;-94.17
KRC;ID;KRC;Kerinci;;Asia/Jakarta;-1.716667;101.25
XIK;IT;MIL;"Milan Centrale Railway Station";"Милан (жд вокзал)";Europe/Rome;45.463681;9.1881714
LDS;CN;LDS;"Yichun Shi Airport";Ичунь;Asia/Shanghai;47.751827;129.01799
GDL;MX;GDL;"Don Miguel Hidal Y Costilla International Airport";Гвадалахара;America/Mexico_City;20.525198;-103.29921
DWN;US;OKC;"Downtown Airpark";;America/Chicago;35.45;-97.53333
KBR;MY;KBR;"Sultan Ismail Petra Airport";"Султан Исмаил Петра";Asia/Kuala_Lumpur;6.17057;102.29092
MWX;KR;MWX;"Muan International Airport";Муан;Asia/Seoul;34.991405;126.38281
PTT;US;PTT;Pratt;;America/Chicago;37.716667;-98.75
BLY;IE;BLY;Belmullet;Белмаллет;Europe/Dublin;54.233334;-10
IFN;IR;IFN;"Isfahan International Airport";Исфахан;Asia/Tehran;32.745686;51.87638
TMX;DZ;TMX;"Timimoun Airport";Тимимун;Africa/Algiers;29.233334;0.283333
TIO;MM;TIO;Tilin;Тилин;Asia/Rangoon;20;96
PUB;US;PUB;"Pueblo Memorial Airport";"Пуэбло Мемориал";America/Denver;38.292778;-104.49611
COS;US;COS;"Colorado Springs Airport";Петерсон-Филд;America/Denver;38.79713;-104.70056
STV;IN;STV;"Surat Gujarat Airport";Сурат-Гуджарат;Asia/Kolkata;21.117659;72.745255
BMA;SE;STO;"Bromma Airport";Бромма;Europe/Stockholm;59.35566;17.94608
OSD;SE;OSD;"Are Ostersund Airport";Фрезо;Europe/Stockholm;63.198612;14.494444
GCA;CO;GCA;Guacamaya;;America/Bogota;2.316667;-75.5
JDP;FR;PAR;"Heliport De Paris";;Europe/Paris;48.816666;2.283333
IGD;TR;IGD;Igdir;Ыгдыр;Europe/Istanbul;39.974445;43.879723
THH;NZ;THH;Taharoa;Тахароа;Pacific/Auckland;-38.2;174.71666
